cpu,timestamp,usage
0,1652373418,4.400000000023269
0,1652373428,10.599999999976689
0,1652373438,19.999999999999986
0,1652373448,32.40000000019789
0,1652373458,4.799999999813721
0,1652373468,6.19999999995342
0,1652373478,2.2000000000116273
0,1652373488,7.59999999980208
0,1652373498,7.799999999988344
0,1652373508,26.000000000058193
0,1652373518,7.400000000197892
0,1652373528,39.20000000012804
0,1652373538,4.400000000023269
0,1652373548,12.600000000093118
0,1652373558,6.60000000003491
0,1652373568,3.8000000000465377
0,1652373578,31.60000000003491
0,1652373588,15.400000000081477
0,1652373598,6.400000000139684
0,1652373608,10.199999999895198
0,1652373618,15.599999999976703
0,1652373628,7.799999999988344
0,1652373638,23.4000000002561
0,1652373648,16.799999999930137
0,1652373658,3.399999999965047
0,1652373668,9.200000000128043
0,1652373678,4.000000000232816
0,1652373688,2.000000000116401
0,1652373698,15.599999999976703
0,1652373708,21.399999999848646
0,1652373718,2.600000000093118
0,1652373728,12.799999999988344
0,1652373738,3.200000000069835
0,1652373748,8.000000000174595
0,1652373758,6.60000000003491
0,1652373768,4.400000000023269
0,1652373778,18.20000000006982
0,1652373788,5.599999999976703
0,1652373798,5.799999999871929
0,1652373808,7.3999999999068535
0,1652373818,9.599999999918495
0,1652373828,17.79999999998833
0,1652373838,4.799999999813721
0,1652373848,5.800000000162967
0,1652373858,10.199999999895198
0,1652373868,18.999999999941778
0,1652373878,17.99999999988357
0,1652373888,6.0000000000581935
0,1652373898,6.599999999743872
0,1652373908,17.200000000011627
0,1652373918,8.000000000174595
0,1652373928,12.399999999906854
0,1652373938,34.599999999918495
0,1652373948,16.799999999930137
0,1652373958,6.0000000000581935
0,1652373968,21.400000000139684
0,1652373978,18.800000000046552
0,1652373988,11.60000000003491
0,1652373988,11.60000000003491
0,1652373998,10.400000000081477
0,1652374008,7.000000000116401
0,1652374018,5.599999999976703
0,1652374028,9.599999999918495
0,1652374038,23.00000000017461
0,1652374048,9.000000000232816
0,1652374058,11.00000000005818
0,1652374068,7.200000000011613
0,1652374078,3.6000000001513257
0,1652374088,5.599999999976703
0,1652374098,24.200000000128043
0,1652374108,7.799999999988344
0,1652374118,10.20000000018625
0,1652374128,30.400000000081477
0,1652374138,17.79999999998833
0,1652374148,21.399999999848646
0,1652374158,10.599999999976689
0,1652374168,6.0000000000581935
0,1652374178,14.799999999813721
0,1652374188,33.59999999986029
0,1652374198,4.199999999837004
0,1652374208,7.3999999999068535
0,1652374218,14.200000000128043
0,1652374228,14.39999999973223
0,1652374238,12.399999999906854
0,1652374248,29.80000000010476
0,1652374258,4.999999999999986
0,1652374268,15.200000000186236
0,1652374278,7.400000000197892
0,1652374288,4.80000000010476
0,1652374298,7.799999999988344
0,1652374308,33.1999999997788
0,1652374318,17.200000000011627
0,1652374328,8.800000000046552
0,1652374338,6.60000000003491
0,1652374348,5.199999999895212
0,1652374358,10.199999999895198
0,1652374368,37.000000000116394
0,1652374378,33.80000000004655
0,1652374388,33.80000000004655
0,1652374398,6.60000000003491
0,1652374408,5.4000000000814765
0,1652374418,29.999999999999986
0,1652374428,5.800000000162967
0,1652374438,8.200000000069835
0,1652374448,28.399999999965047
0,1652374458,31.60000000003491
0,1652374468,23.200000000069835
0,1652374478,3.8000000000465377
0,1652374488,10.800000000162967
0,1652374498,6.400000000139684
0,1652374508,5.799999999871929
0,1652374518,36.000000000058186
0,1652374528,5.20000000018625
0,1652374538,40.400000000081484
0,1652374548,2.3999999999068535
0,1652374558,4.599999999918495
0,1652374568,6.60000000003491
0,1652374578,2.7999999999883443
0,1652374588,29.40000000002327
0,1652374598,2.400000000197892
0,1652374608,27.599999999802066
0,1652374618,3.200000000069835
0,1652374628,1.4000000001396842
0,1652374638,44.5999999999185
0,1652374648,1.800000000221175
0,1652374658,33.400000000256085
0,1652374668,35.999999999767155
0,1652374678,5.799999999871929
0,1652374688,5.799999999871929
0,1652374698,3.1999999997787967
0,1652374708,2.3999999999068535
0,1652374718,19.599999999918495
0,1652374728,6.599999999743872
0,1652374738,26.399999999848646
0,1652374748,9.400000000023269
0,1652374758,2.400000000197892
0,1652374768,43.999999999941785
0,1652374778,2.7999999999883443
0,1652374788,2.600000000093118
0,1652374798,1.3999999998486459
0,1652374808,3.5999999998602874
0,1652374818,2.5999999998020655
0,1652374828,10.400000000081477
0,1652374838,4.199999999837004
0,1652374848,1.1999999999534197
0,1652374858,19.999999999999986
0,1652374868,37.99999999988357
0,1652374878,30.79999999987193
0,1652374888,4.999999999999986
0,1652374898,7.799999999988344
0,1652374908,2.2000000000116273
0,1652374918,2.600000000093118
0,1652374928,9.599999999918495
0,1652374938,2.7999999999883443
0,1652374948,2.400000000197892
0,1652374958,6.799999999930122
0,1652374968,2.9999999998835563
0,1652374978,3.399999999965047
0,1652374988,32.600000000093104
0,1652374998,6.0000000000581935
0,1652375008,4.599999999918495
0,1652375018,4.400000000023269
0,1652375028,4.600000000209519
0,1652375038,6.0000000000581935
0,1652375048,4.999999999999986
0,1652375058,4.599999999918495
0,1652375068,5.199999999895212
0,1652375078,4.999999999999986
0,1652375088,22.799999999988344
0,1652375098,60.5999999999767
0,1652375108,64.80000000010476
0,1652375118,10.599999999976689
0,1652375128,42.99999999988358
0,1652375138,6.0000000000581935
0,1652375148,11.00000000005818
0,1652375158,18.999999999941778
0,1652375168,10.599999999976689
0,1652375178,26.19999999995342
0,1652375188,16.000000000058193
0,1652375198,15.400000000081477
0,1652375208,8.399999999965061
0,1652375218,10.399999999790438
0,1652375228,10.400000000081477
0,1652375238,21.799999999930137
0,1652375248,14.400000000023255
0,1652375258,11.00000000005818
0,1652375268,19.79999999981372
0,1652375278,32.799999999988344
0,1652375288,13.600000000151326
0,1652375298,9.799999999813707
0,1652375308,34.999999999999986
0,1652375318,5.399999999790438
0,1652375328,6.60000000003491
0,1652375338,5.599999999976703
0,1652375348,1.3999999998486459
0,1652375358,3.999999999941778
0,1652375368,1.4000000001396842
0,1652375378,0.7999999998719289
0,1652375388,5.599999999976703
0,1652375398,94.80000000010477
0,1652375408,11.399999999848646
0,1652375418,3.200000000069835
0,1652375428,1.3999999998486459
0,1652375438,25.79999999987193
0,1652375448,3.999999999941778
0,1652375458,2.5999999998020655
0,1652375468,2.600000000093118
0,1652375478,4.999999999999986
0,1652375488,2.600000000093118
0,1652375498,1.0000000000581935
0,1652375508,2.9999999998835563
0,1652375518,2.9999999998835563
0,1652375528,3.8000000000465377
0,1652375538,2.600000000093118
0,1652375548,1.800000000221175
0,1652375558,1.0000000000581935
0,1652375568,3.8000000000465377
0,1652375578,2.5999999998020655
0,1652375588,1.0000000000581935
0,1652375598,7.000000000116401
0,1652375608,1.4000000001396842
0,1652375618,44.99999999999999
0,1652375628,4.199999999837004
0,1652375638,4.999999999999986
0,1652375648,2.000000000116401
0,1652375658,4.3999999997322305
0,1652375668,2.2000000000116273
0,1652375678,5.4000000000814765
0,1652375688,4.999999999999986
0,1652375698,2.3999999999068535
0,1652375708,2.600000000093118
0,1652375718,2.7999999999883443
0,1652375728,3.399999999965047
0,1652375738,3.5999999998602874
0,1652375748,4.999999999999986
0,1652375758,3.200000000069835
0,1652375768,3.6000000001513257
0,1652375778,5.4000000000814765
0,1652375788,2.600000000093118
0,1652375798,2.400000000197892
0,1652375808,3.5999999998602874
0,1652375818,2.2000000000116273
0,1652375828,2.2000000000116273
0,1652375838,2.7999999999883443
0,1652375848,2.2000000000116273
0,1652375858,2.2000000000116273
0,1652375868,5.4000000000814765
0,1652375878,1.7999999999301366
0,1652375888,2.2000000000116273
0,1652375898,3.8000000000465377
0,1652375908,1.7999999999301366
0,1652375918,3.1999999997787967
0,1652375928,3.999999999941778
0,1652375938,7.400000000197892
0,1652375948,11.00000000005818
0,1652375958,9.799999999813707
0,1652375968,8.599999999860287
0,1652375978,11.60000000003491
0,1652375988,10.799999999871929
0,1652375998,10.599999999976689
0,1652376008,9.799999999813707
0,1652376018,10.599999999976689
0,1652376028,10.800000000162967
0,1652376038,10.400000000081477
0,1652376048,11.19999999995342
0,1652376058,10.799999999871929
0,1652376068,10.599999999976689
0,1652376078,10.999999999767155
0,1652376088,9.799999999813707
0,1652376098,11.19999999995342
0,1652376108,10.800000000162967
0,1652376118,10.399999999790438
0,1652376128,11.00000000005818
0,1652376138,11.00000000005818
0,1652376148,10.799999999871929
0,1652376158,11.40000000013967
0,1652376168,10.799999999871929
0,1652376178,10.400000000081477
0,1652376188,10.599999999976689
0,1652376198,11.19999999995342
0,1652376208,11.00000000005818
0,1652376218,10.199999999895198
0,1652376228,10.599999999976689
0,1652376238,14.800000000104745
0,1652376248,19.79999999981372
0,1652376258,19.599999999918495
0,1652376268,17.79999999998833
0,1652376278,20.199999999895212
0,1652376288,38.99999999994177
0,1652376298,20.400000000081477
0,1652376308,19.40000000002327
0,1652376318,19.40000000002327
0,1652376328,20.20000000018625
0,1652376338,21.199999999953405
0,1652376348,21.000000000058193
0,1652376358,19.199999999837004
0,1652376368,20.599999999976703
0,1652376378,19.600000000209533
0,1652376388,20.399999999790424
0,1652376398,20.799999999871915
0,1652376408,20.199999999895212
0,1652376418,19.999999999999986
0,1652376428,20.799999999871915
0,1652376438,20.599999999976703
0,1652376448,20.399999999790424
0,1652376458,20.799999999871915
0,1652376468,19.599999999918495
0,1652376478,21.199999999953405
0,1652376488,19.199999999837004
0,1652376498,20.599999999976703
0,1652376508,21.000000000058193
0,1652376518,21.200000000244458
0,1652376528,20.199999999895212
0,1652376538,23.39999999996506
0,1652376548,27.799999999988344
0,1652376558,29.999999999999986
0,1652376568,29.999999999999986
0,1652376578,30.400000000081477
0,1652376588,30.599999999976703
0,1652376598,30.199999999895212
0,1652376608,30.800000000162967
0,1652376618,30.199999999895212
0,1652376628,28.999999999941778
0,1652376638,30.400000000081477
0,1652376648,30.599999999976703
0,1652376658,29.40000000002327
0,1652376668,31.60000000003491
0,1652376678,27.999999999883556
0,1652376688,27.0000000001164
0,1652376698,29.80000000010476
0,1652376708,30.20000000018625
0,1652376718,28.600000000151326
0,1652376728,31.19999999995342
0,1652376738,31.200000000244458
0,1652376748,29.80000000010476
0,1652376758,31.000000000058193
0,1652376768,29.20000000012803
0,1652376778,30.199999999895212
0,1652376788,30.400000000081477
0,1652376798,30.20000000018625
0,1652376808,29.20000000012803
0,1652376818,30.800000000162967
0,1652376828,30.79999999987193
0,1652376838,32.799999999988344
0,1652376848,41.0000000000582
0,1652376858,37.799999999988344
0,1652376868,41.399999999848646
0,1652376878,40.800000000162974
0,1652376888,40.19999999989522
0,1652376898,40.19999999989522
0,1652376908,40.59999999997671
0,1652376918,40.399999999790445
0,1652376928,33.000000000174595
0,1652376938,37.39999999990685
0,1652376948,39.40000000002326
0,1652376958,39.99999999999998
0,1652376968,40.800000000162974
0,1652376978,40.400000000081484
0,1652376988,40.59999999997671
0,1652376998,41.60000000003492
0,1652377008,41.19999999995343
0,1652377018,40.60000000026774
0,1652377028,40.400000000081484
0,1652377038,39.99999999999998
0,1652377048,40.999999999767155
0,1652377058,39.80000000010475
0,1652377068,38.99999999994177
0,1652377078,34.999999999999986
0,1652377088,35.1999999998952
0,1652377098,35.40000000008148
0,1652377108,36.399999999848646
0,1652377118,39.60000000020953
0,1652377128,37.39999999990685
0,1652377138,36.6000000000349
0,1652377148,50.40000000008148
0,1652377158,50.20000000018626
0,1652377168,49.40000000002327
0,1652377178,49.599999999918495
0,1652377188,49.80000000010476
